#Time (us) ; Current (mA) ; Voltage (V) ; PC ; IRQ 
4874784533 ; 7.46691 ; 3.29735 ; 0 ; 0
4874784693 ; 7.46326 ; 3.29735 ; 0 ; 0
4874784853 ; 7.45717 ; 3.29735 ; 0 ; 0
4874785013 ; 7.4523 ; 3.29735 ; 0 ; 0
4874785173 ; 7.46813 ; 3.29735 ; 0 ; 0
4874785333 ; 7.46813 ; 3.29735 ; 0 ; 0
4874785493 ; 7.46082 ; 3.29735 ; 0 ; 0
4874785653 ; 7.4523 ; 3.29735 ; 0 ; 0
4874785813 ; 7.4596 ; 3.29735 ; 0 ; 0
4874785973 ; 7.45108 ; 3.29735 ; 0 ; 0
4874786133 ; 7.47787 ; 3.29735 ; 0 ; 0
4874786293 ; 7.473 ; 3.29735 ; 0 ; 0
4874786453 ; 7.46326 ; 3.29735 ; 0 ; 0
4874786613 ; 7.44256 ; 3.29735 ; 0 ; 0
4874786773 ; 7.45473 ; 3.29735 ; 0 ; 0
4874786933 ; 7.47787 ; 3.29735 ; 0 ; 0
4874787093 ; 7.44865 ; 3.29735 ; 0 ; 0
4874787253 ; 7.44256 ; 3.29735 ; 0 ; 0
4874787413 ; 7.47543 ; 3.29735 ; 0 ; 0
4874787573 ; 7.47056 ; 3.29735 ; 0 ; 0
4874787733 ; 7.45595 ; 3.29735 ; 0 ; 0
4874787893 ; 7.44378 ; 3.29735 ; 0 ; 0
4874788053 ; 7.47421 ; 3.29735 ; 0 ; 0
4874788213 ; 7.46691 ; 3.29735 ; 0 ; 0
4874788373 ; 7.44986 ; 3.29735 ; 0 ; 0
4874788533 ; 7.45108 ; 3.29735 ; 0 ; 0
4874788693 ; 7.47178 ; 3.29735 ; 0 ; 0
4874788853 ; 7.44621 ; 3.29735 ; 0 ; 0
4874789013 ; 7.46691 ; 3.29735 ; 0 ; 0
4874789173 ; 7.473 ; 3.29735 ; 0 ; 0
4874789333 ; 7.44499 ; 3.29735 ; 0 ; 0
4874789493 ; 7.45595 ; 3.29735 ; 0 ; 0
4874789653 ; 7.47178 ; 3.29735 ; 0 ; 0
4874789813 ; 7.46082 ; 3.29735 ; 0 ; 0
4874789973 ; 7.46204 ; 3.29735 ; 0 ; 0
4874790133 ; 7.44012 ; 3.29735 ; 0 ; 0
4874790293 ; 7.47421 ; 3.29735 ; 0 ; 0
4874790453 ; 7.45352 ; 3.29735 ; 0 ; 0
4874790613 ; 7.46326 ; 3.29735 ; 0 ; 0
4874790773 ; 7.45717 ; 3.29735 ; 0 ; 0
4874790933 ; 7.44743 ; 3.29735 ; 0 ; 0
4874791093 ; 7.46691 ; 3.29735 ; 0 ; 0
4874791253 ; 7.46569 ; 3.29735 ; 0 ; 0
4874791413 ; 7.46934 ; 3.29735 ; 0 ; 0
4874791573 ; 7.44865 ; 3.29735 ; 0 ; 0
4874791733 ; 7.45595 ; 3.29735 ; 0 ; 0
4874791893 ; 7.45595 ; 3.29735 ; 0 ; 0
4874792053 ; 7.473 ; 3.29735 ; 0 ; 0
4874792213 ; 7.45717 ; 3.29735 ; 0 ; 0
4874792373 ; 7.44012 ; 3.29735 ; 0 ; 0
4874792533 ; 7.46934 ; 3.29735 ; 0 ; 0
4874792693 ; 7.46204 ; 3.29735 ; 0 ; 0
4874792853 ; 7.45595 ; 3.29735 ; 0 ; 0
4874793013 ; 7.44743 ; 3.29735 ; 0 ; 0
4874793173 ; 7.46691 ; 3.29735 ; 0 ; 0
4874793333 ; 7.44986 ; 3.29735 ; 0 ; 0
4874793493 ; 7.47421 ; 3.29735 ; 0 ; 0
4874793653 ; 7.4596 ; 3.29735 ; 0 ; 0
4874793813 ; 7.45717 ; 3.29735 ; 0 ; 0
4874793973 ; 7.45473 ; 3.29735 ; 0 ; 0
4874794133 ; 7.47178 ; 3.29735 ; 0 ; 0
4874794293 ; 7.46569 ; 3.29735 ; 0 ; 0
4874794453 ; 7.46204 ; 3.29735 ; 0 ; 0
4874794613 ; 7.4596 ; 3.29735 ; 0 ; 0
4874794773 ; 7.45839 ; 3.29735 ; 0 ; 0
4874794933 ; 7.4596 ; 3.29735 ; 0 ; 0
4874795093 ; 7.46326 ; 3.29735 ; 0 ; 0
4874795253 ; 7.43647 ; 3.29735 ; 0 ; 0
4874795413 ; 7.46691 ; 3.29735 ; 0 ; 0
4874795573 ; 7.46204 ; 3.29735 ; 0 ; 0
4874795733 ; 7.46934 ; 3.29735 ; 0 ; 0
4874795893 ; 7.44743 ; 3.29735 ; 0 ; 0
4874796053 ; 7.45595 ; 3.29735 ; 0 ; 0
4874796213 ; 7.45839 ; 3.29735 ; 0 ; 0
4874796373 ; 7.46813 ; 3.29735 ; 0 ; 0
4874796533 ; 7.46691 ; 3.29735 ; 0 ; 0
4874796693 ; 7.44621 ; 3.29735 ; 0 ; 0
4874796853 ; 7.4523 ; 3.29735 ; 0 ; 0
4874797013 ; 7.47178 ; 3.29735 ; 0 ; 0
4874797173 ; 7.45473 ; 3.29735 ; 0 ; 0
4874797333 ; 7.44621 ; 3.29735 ; 0 ; 0
4874797493 ; 7.46447 ; 3.29735 ; 0 ; 0
4874797653 ; 7.44865 ; 3.29735 ; 0 ; 0
4874797813 ; 7.48395 ; 3.29735 ; 0 ; 0
4874797973 ; 7.4523 ; 3.29735 ; 0 ; 0
4874798133 ; 7.45352 ; 3.29735 ; 0 ; 0
4874798293 ; 7.45595 ; 3.29735 ; 0 ; 0
4874798453 ; 7.46813 ; 3.29735 ; 0 ; 0
4874798613 ; 7.44865 ; 3.29735 ; 0 ; 0
4874798773 ; 7.4596 ; 3.29735 ; 0 ; 0
4874798933 ; 7.45108 ; 3.29735 ; 0 ; 0
4874799093 ; 7.47056 ; 3.29735 ; 0 ; 0
4874799253 ; 7.47056 ; 3.29735 ; 0 ; 0
4874799413 ; 7.46082 ; 3.29735 ; 0 ; 0
4874799573 ; 7.46082 ; 3.29735 ; 0 ; 0
4874799733 ; 7.45352 ; 3.29735 ; 0 ; 0
4874799893 ; 7.47421 ; 3.29735 ; 0 ; 0
4874800053 ; 7.44621 ; 3.29735 ; 0 ; 0
4874800213 ; 7.47421 ; 3.29735 ; 0 ; 0
4874800373 ; 7.44743 ; 3.29735 ; 0 ; 0
4874800533 ; 7.4523 ; 3.29735 ; 0 ; 0
4874800693 ; 7.46813 ; 3.29735 ; 0 ; 0
4874800853 ; 7.473 ; 3.29735 ; 0 ; 0
4874801013 ; 7.44621 ; 3.29735 ; 0 ; 0
4874801173 ; 7.4523 ; 3.29735 ; 0 ; 0
4874801333 ; 7.47056 ; 3.29735 ; 0 ; 0
4874801493 ; 7.473 ; 3.29735 ; 0 ; 0
4874801653 ; 7.45352 ; 3.29735 ; 0 ; 0
4874801813 ; 7.4523 ; 3.29735 ; 0 ; 0
4874801973 ; 7.47178 ; 3.29735 ; 0 ; 0
4874802133 ; 7.44743 ; 3.29735 ; 0 ; 0
4874802293 ; 7.47543 ; 3.29735 ; 0 ; 0
4874802453 ; 7.46326 ; 3.29735 ; 0 ; 0
4874802613 ; 7.44256 ; 3.29735 ; 0 ; 0
4874802773 ; 7.45717 ; 3.29735 ; 0 ; 0
4874802933 ; 7.45473 ; 3.29735 ; 0 ; 0
4874803093 ; 7.46691 ; 3.29735 ; 0 ; 0
4874803253 ; 7.43891 ; 3.29735 ; 0 ; 0
4874803413 ; 7.46326 ; 3.29735 ; 0 ; 0
4874803573 ; 7.45717 ; 3.29735 ; 0 ; 0
4874803733 ; 7.46326 ; 3.29735 ; 0 ; 0
4874803893 ; 7.46082 ; 3.29735 ; 0 ; 0
4874804053 ; 7.44378 ; 3.29735 ; 0 ; 0
4874804213 ; 7.46569 ; 3.29735 ; 0 ; 0
4874804373 ; 7.45717 ; 3.29735 ; 0 ; 0
4874804533 ; 7.45839 ; 3.29735 ; 0 ; 0
4874804693 ; 7.46447 ; 3.29735 ; 0 ; 0
4874804853 ; 7.44986 ; 3.29735 ; 0 ; 0
4874805013 ; 7.45595 ; 3.29735 ; 0 ; 0
4874805173 ; 7.47056 ; 3.29735 ; 0 ; 0
4874805333 ; 7.46569 ; 3.29735 ; 0 ; 0
4874805493 ; 7.45717 ; 3.29735 ; 0 ; 0
4874805653 ; 7.44012 ; 3.29735 ; 0 ; 0
4874805813 ; 7.47543 ; 3.29735 ; 0 ; 0
4874805973 ; 7.46691 ; 3.29735 ; 0 ; 0
4874806133 ; 7.45352 ; 3.29735 ; 0 ; 0
4874806293 ; 7.44986 ; 3.29735 ; 0 ; 0
4874806453 ; 7.45717 ; 3.29735 ; 0 ; 0
4874806613 ; 7.46082 ; 3.29735 ; 0 ; 0
4874806773 ; 7.44743 ; 3.29735 ; 0 ; 0
4874806933 ; 7.45717 ; 3.29735 ; 0 ; 0
4874807093 ; 7.44865 ; 3.29735 ; 0 ; 0
4874807253 ; 7.47421 ; 3.29735 ; 0 ; 0
4874807413 ; 7.46447 ; 3.29735 ; 0 ; 0
4874807573 ; 7.4523 ; 3.29735 ; 0 ; 0
4874807733 ; 7.44499 ; 3.29735 ; 0 ; 0
4874807893 ; 7.46326 ; 3.29735 ; 0 ; 0
4874808053 ; 7.46691 ; 3.29735 ; 0 ; 0
4874808213 ; 7.46569 ; 3.29735 ; 0 ; 0
4874808373 ; 7.45717 ; 3.29735 ; 0 ; 0
4874808533 ; 7.45717 ; 3.29735 ; 0 ; 0
4874808693 ; 7.4596 ; 3.29735 ; 0 ; 0
4874808853 ; 7.46082 ; 3.29735 ; 0 ; 0
4874809013 ; 7.45839 ; 3.29735 ; 0 ; 0
4874809173 ; 7.46204 ; 3.29735 ; 0 ; 0
4874809333 ; 7.45352 ; 3.29735 ; 0 ; 0
4874809493 ; 7.46569 ; 3.29735 ; 0 ; 0
4874809653 ; 7.46813 ; 3.29735 ; 0 ; 0
4874809813 ; 7.45839 ; 3.29735 ; 0 ; 0
4874809973 ; 7.45717 ; 3.29735 ; 0 ; 0
4874810133 ; 7.45839 ; 3.29735 ; 0 ; 0
4874810293 ; 7.46204 ; 3.29735 ; 0 ; 0
4874810453 ; 7.45839 ; 3.29735 ; 0 ; 0
4874810613 ; 7.44865 ; 3.29735 ; 0 ; 0
4874810773 ; 7.43769 ; 3.29735 ; 0 ; 0
4874810933 ; 7.49004 ; 3.29735 ; 0 ; 0
4874811093 ; 7.46326 ; 3.29735 ; 0 ; 0
4874811253 ; 7.44378 ; 3.29735 ; 0 ; 0
4874811413 ; 7.44621 ; 3.29735 ; 0 ; 0
4874811573 ; 7.46326 ; 3.29735 ; 0 ; 0
4874811733 ; 7.4803 ; 3.29735 ; 0 ; 0
4874811893 ; 7.45595 ; 3.29735 ; 0 ; 0
4874812053 ; 7.44134 ; 3.29735 ; 0 ; 0
4874812213 ; 7.46569 ; 3.29735 ; 0 ; 0
4874812373 ; 7.46082 ; 3.29735 ; 0 ; 0
4874812533 ; 7.46934 ; 3.29735 ; 0 ; 0
4874812693 ; 7.46326 ; 3.29735 ; 0 ; 0
4874812853 ; 7.45352 ; 3.29735 ; 0 ; 0
4874813013 ; 7.45473 ; 3.29735 ; 0 ; 0
4874813173 ; 7.4523 ; 3.29735 ; 0 ; 0
4874813333 ; 7.47178 ; 3.29735 ; 0 ; 0
4874813493 ; 7.44256 ; 3.29735 ; 0 ; 0
4874813653 ; 7.45595 ; 3.29735 ; 0 ; 0
4874813813 ; 7.4523 ; 3.29735 ; 0 ; 0
4874813973 ; 7.47056 ; 3.29735 ; 0 ; 0
4874814133 ; 7.46082 ; 3.29735 ; 0 ; 0
4874814293 ; 7.45595 ; 3.29735 ; 0 ; 0
4874814453 ; 7.4523 ; 3.29735 ; 0 ; 0
4874814613 ; 7.46082 ; 3.29735 ; 0 ; 0
4874814773 ; 7.44986 ; 3.29735 ; 0 ; 0
4874814933 ; 7.45717 ; 3.29735 ; 0 ; 0
4874815093 ; 7.45108 ; 3.29735 ; 0 ; 0
4874815253 ; 7.45473 ; 3.29735 ; 0 ; 0
4874815413 ; 7.45473 ; 3.29735 ; 0 ; 0
4874815573 ; 7.47178 ; 3.29735 ; 0 ; 0
4874815733 ; 7.44986 ; 3.29735 ; 0 ; 0
4874815893 ; 7.44378 ; 3.29735 ; 0 ; 0
4874816053 ; 7.46813 ; 3.29735 ; 0 ; 0
4874816213 ; 7.46204 ; 3.29735 ; 0 ; 0
4874816373 ; 7.45595 ; 3.29735 ; 0 ; 0
4874816533 ; 7.44743 ; 3.29735 ; 0 ; 0
4874816693 ; 7.47178 ; 3.29735 ; 0 ; 0
4874816853 ; 7.473 ; 3.29735 ; 0 ; 0
4874817013 ; 7.45108 ; 3.29735 ; 0 ; 0
4874817173 ; 7.44621 ; 3.29735 ; 0 ; 0
4874817333 ; 7.46813 ; 3.29735 ; 0 ; 0
4874817493 ; 7.45839 ; 3.29735 ; 0 ; 0
4874817653 ; 7.44743 ; 3.29735 ; 0 ; 0
4874817813 ; 7.47665 ; 3.29735 ; 0 ; 0
4874817973 ; 7.44134 ; 3.29735 ; 0 ; 0
4874818133 ; 7.46082 ; 3.29735 ; 0 ; 0
4874818293 ; 7.46569 ; 3.29735 ; 0 ; 0
4874818453 ; 7.45839 ; 3.29735 ; 0 ; 0
4874818613 ; 7.44865 ; 3.29735 ; 0 ; 0
4874818773 ; 7.44621 ; 3.29735 ; 0 ; 0
4874818933 ; 7.45839 ; 3.29735 ; 0 ; 0
4874819093 ; 7.48517 ; 3.29735 ; 0 ; 0
4874819253 ; 7.44743 ; 3.29735 ; 0 ; 0
4874819413 ; 7.44621 ; 3.29735 ; 0 ; 0
4874819573 ; 7.473 ; 3.29735 ; 0 ; 0
4874819733 ; 7.46082 ; 3.29735 ; 0 ; 0
4874819893 ; 7.44378 ; 3.29735 ; 0 ; 0
4874820053 ; 7.46326 ; 3.29735 ; 0 ; 0
4874820213 ; 7.44621 ; 3.29735 ; 0 ; 0
4874820373 ; 7.47665 ; 3.29735 ; 0 ; 0
4874820533 ; 7.44378 ; 3.29735 ; 0 ; 0
4874820693 ; 7.46934 ; 3.29735 ; 0 ; 0
4874820853 ; 7.45108 ; 3.29735 ; 0 ; 0
4874821013 ; 7.4523 ; 3.29735 ; 0 ; 0
4874821173 ; 7.47665 ; 3.29735 ; 0 ; 0
4874821333 ; 7.45717 ; 3.29735 ; 0 ; 0
4874821493 ; 7.46569 ; 3.29735 ; 0 ; 0
4874821653 ; 7.44134 ; 3.29735 ; 0 ; 0
4874821813 ; 7.45473 ; 3.29735 ; 0 ; 0
4874821973 ; 7.46691 ; 3.29735 ; 0 ; 0
4874822133 ; 7.45595 ; 3.29735 ; 0 ; 0
4874822293 ; 7.4596 ; 3.29735 ; 0 ; 0
4874822453 ; 7.45839 ; 3.29735 ; 0 ; 0
4874822613 ; 7.46934 ; 3.29735 ; 0 ; 0
4874822773 ; 7.44134 ; 3.29735 ; 0 ; 0
4874822933 ; 7.46447 ; 3.29735 ; 0 ; 0
4874823093 ; 7.44012 ; 3.29735 ; 0 ; 0
4874823253 ; 7.48273 ; 3.29735 ; 0 ; 0
4874823413 ; 7.46082 ; 3.29735 ; 0 ; 0
4874823573 ; 7.46569 ; 3.29735 ; 0 ; 0
4874823733 ; 7.44986 ; 3.29735 ; 0 ; 0
4874823893 ; 7.46447 ; 3.29735 ; 0 ; 0
4874824053 ; 7.44865 ; 3.29735 ; 0 ; 0
4874824213 ; 7.46691 ; 3.29735 ; 0 ; 0
4874824373 ; 7.46204 ; 3.29735 ; 0 ; 0
4874824533 ; 7.43891 ; 3.29735 ; 0 ; 0
4874824693 ; 7.4523 ; 3.29735 ; 0 ; 0
4874824853 ; 7.47665 ; 3.29735 ; 0 ; 0
4874825013 ; 7.46447 ; 3.29735 ; 0 ; 0
4874825173 ; 7.45839 ; 3.29735 ; 0 ; 0
4874825333 ; 7.4523 ; 3.29735 ; 0 ; 0
4874825493 ; 7.47056 ; 3.2988 ; 0 ; 0
4874825653 ; 7.44986 ; 3.2988 ; 0 ; 0
4874825813 ; 7.46326 ; 3.2988 ; 0 ; 0
4874825973 ; 7.44743 ; 3.2988 ; 0 ; 0
4874826133 ; 7.46082 ; 3.2988 ; 0 ; 0
4874826293 ; 7.45473 ; 3.2988 ; 0 ; 0
4874826453 ; 7.46204 ; 3.2988 ; 0 ; 0
4874826613 ; 7.46934 ; 3.2988 ; 0 ; 0
4874826773 ; 7.43647 ; 3.2988 ; 0 ; 0
4874826933 ; 7.47665 ; 3.2988 ; 0 ; 0
4874827093 ; 7.46447 ; 3.2988 ; 0 ; 0
4874827253 ; 7.46082 ; 3.2988 ; 0 ; 0
4874827413 ; 7.45595 ; 3.2988 ; 0 ; 0
4874827573 ; 7.44986 ; 3.2988 ; 0 ; 0
4874827733 ; 7.48273 ; 3.2988 ; 0 ; 0
4874827893 ; 7.44743 ; 3.2988 ; 0 ; 0
4874828053 ; 7.45352 ; 3.2988 ; 0 ; 0
4874828213 ; 7.45352 ; 3.2988 ; 0 ; 0
4874828373 ; 7.46204 ; 3.2988 ; 0 ; 0
4874828533 ; 7.45595 ; 3.2988 ; 0 ; 0
4874828693 ; 7.46934 ; 3.2988 ; 0 ; 0
4874828853 ; 7.44256 ; 3.2988 ; 0 ; 0
4874829013 ; 7.46813 ; 3.2988 ; 0 ; 0
4874829173 ; 7.44378 ; 3.2988 ; 0 ; 0
4874829333 ; 7.47665 ; 3.2988 ; 0 ; 0
4874829493 ; 7.45108 ; 3.2988 ; 0 ; 0
4874829653 ; 7.46204 ; 3.2988 ; 0 ; 0
4874829813 ; 7.44743 ; 3.2988 ; 0 ; 0
4874829973 ; 7.46569 ; 3.2988 ; 0 ; 0
4874830133 ; 7.46204 ; 3.2988 ; 0 ; 0
4874830293 ; 7.44256 ; 3.2988 ; 0 ; 0
4874830453 ; 7.45595 ; 3.2988 ; 0 ; 0
4874830613 ; 7.46447 ; 3.2988 ; 0 ; 0
4874830773 ; 7.46326 ; 3.2988 ; 0 ; 0
4874830933 ; 7.4523 ; 3.2988 ; 0 ; 0
4874831093 ; 7.44986 ; 3.2988 ; 0 ; 0
4874831253 ; 7.46569 ; 3.2988 ; 0 ; 0
4874831413 ; 7.45108 ; 3.2988 ; 0 ; 0
4874831573 ; 7.46326 ; 3.2988 ; 0 ; 0
4874831733 ; 7.45473 ; 3.2988 ; 0 ; 0
4874831893 ; 7.45717 ; 3.2988 ; 0 ; 0
4874832053 ; 7.46691 ; 3.2988 ; 0 ; 0
4874832213 ; 7.46447 ; 3.2988 ; 0 ; 0
4874832373 ; 7.46082 ; 3.2988 ; 0 ; 0
4874832533 ; 7.44499 ; 3.2988 ; 0 ; 0
4874832693 ; 7.4523 ; 3.2988 ; 0 ; 0
4874832853 ; 7.47787 ; 3.2988 ; 0 ; 0
4874833013 ; 7.47178 ; 3.2988 ; 0 ; 0
4874833173 ; 7.43891 ; 3.2988 ; 0 ; 0
4874833333 ; 7.46569 ; 3.2988 ; 0 ; 0
4874833493 ; 7.46447 ; 3.2988 ; 0 ; 0
4874833653 ; 7.45352 ; 3.2988 ; 0 ; 0
4874833813 ; 7.46447 ; 3.2988 ; 0 ; 0
4874833973 ; 7.45595 ; 3.2988 ; 0 ; 0
4874834133 ; 7.46447 ; 3.2988 ; 0 ; 0
4874834293 ; 7.45717 ; 3.2988 ; 0 ; 0
4874834453 ; 7.46447 ; 3.2988 ; 0 ; 0
4874834613 ; 7.46082 ; 3.2988 ; 0 ; 0
4874834773 ; 7.4596 ; 3.2988 ; 0 ; 0
4874834933 ; 7.46569 ; 3.2988 ; 0 ; 0
4874835093 ; 7.45352 ; 3.2988 ; 0 ; 0
4874835253 ; 7.46934 ; 3.2988 ; 0 ; 0
4874835413 ; 7.4523 ; 3.2988 ; 0 ; 0
4874835573 ; 7.46447 ; 3.2988 ; 0 ; 0
4874835733 ; 7.45473 ; 3.2988 ; 0 ; 0
4874835893 ; 7.46204 ; 3.2988 ; 0 ; 0
4874836053 ; 7.46813 ; 3.2988 ; 0 ; 0
4874836213 ; 7.45108 ; 3.2988 ; 0 ; 0
4874836373 ; 7.47056 ; 3.2988 ; 0 ; 0
4874836533 ; 7.46204 ; 3.2988 ; 0 ; 0
4874836693 ; 7.45595 ; 3.2988 ; 0 ; 0
4874836853 ; 7.44986 ; 3.2988 ; 0 ; 0
4874837013 ; 7.46691 ; 3.2988 ; 0 ; 0
4874837173 ; 7.47787 ; 3.2988 ; 0 ; 0
4874837333 ; 7.44986 ; 3.2988 ; 0 ; 0
4874837493 ; 7.473 ; 3.2988 ; 0 ; 0
4874837653 ; 7.43525 ; 3.2988 ; 0 ; 0
4874837813 ; 7.47543 ; 3.2988 ; 0 ; 0
4874837973 ; 7.46447 ; 3.2988 ; 0 ; 0
4874838133 ; 7.45839 ; 3.2988 ; 0 ; 0
4874838293 ; 7.44256 ; 3.2988 ; 0 ; 0
4874838453 ; 7.46691 ; 3.2988 ; 0 ; 0
4874838613 ; 7.47056 ; 3.2988 ; 0 ; 0
4874838773 ; 7.46691 ; 3.2988 ; 0 ; 0
4874838933 ; 7.4523 ; 3.2988 ; 0 ; 0
4874839093 ; 7.44865 ; 3.2988 ; 0 ; 0
4874839253 ; 7.46204 ; 3.2988 ; 0 ; 0
4874839413 ; 7.47787 ; 3.2988 ; 0 ; 0
4874839573 ; 7.45717 ; 3.2988 ; 0 ; 0
4874839733 ; 7.44378 ; 3.2988 ; 0 ; 0
4874839893 ; 7.4596 ; 3.2988 ; 0 ; 0
4874840053 ; 7.4523 ; 3.2988 ; 0 ; 0
4874840213 ; 7.46326 ; 3.2988 ; 0 ; 0
4874840373 ; 7.473 ; 3.2988 ; 0 ; 0
4874840533 ; 7.44865 ; 3.2988 ; 0 ; 0
4874840693 ; 7.4596 ; 3.2988 ; 0 ; 0
4874840853 ; 7.45717 ; 3.2988 ; 0 ; 0
4874841013 ; 7.45595 ; 3.2988 ; 0 ; 0
4874841173 ; 7.45473 ; 3.2988 ; 0 ; 0
4874841333 ; 7.45717 ; 3.2988 ; 0 ; 0
4874841493 ; 7.46813 ; 3.2988 ; 0 ; 0
4874841653 ; 7.45352 ; 3.2988 ; 0 ; 0
4874841813 ; 7.46813 ; 3.2988 ; 0 ; 0
4874841973 ; 7.45717 ; 3.2988 ; 0 ; 0
4874842133 ; 7.45108 ; 3.2988 ; 0 ; 0
4874842293 ; 7.47543 ; 3.2988 ; 0 ; 0
4874842453 ; 7.4523 ; 3.2988 ; 0 ; 0
4874842613 ; 7.45717 ; 3.2988 ; 0 ; 0
4874842773 ; 7.44621 ; 3.2988 ; 0 ; 0
4874842933 ; 7.46691 ; 3.2988 ; 0 ; 0
4874843093 ; 7.45717 ; 3.2988 ; 0 ; 0
4874843253 ; 7.46934 ; 3.2988 ; 0 ; 0
4874843413 ; 7.45473 ; 3.2988 ; 0 ; 0
4874843573 ; 7.46569 ; 3.2988 ; 0 ; 0
4874843733 ; 7.45839 ; 3.2988 ; 0 ; 0
4874843893 ; 7.47421 ; 3.2988 ; 0 ; 0
4874844053 ; 7.44986 ; 3.2988 ; 0 ; 0
4874844213 ; 7.44499 ; 3.2988 ; 0 ; 0
4874844373 ; 7.49126 ; 3.2988 ; 0 ; 0
4874844533 ; 7.45352 ; 3.2988 ; 0 ; 0
4874844693 ; 7.45595 ; 3.2988 ; 0 ; 0
4874844853 ; 7.46326 ; 3.2988 ; 0 ; 0
4874845013 ; 7.44499 ; 3.2988 ; 0 ; 0
4874845173 ; 7.47056 ; 3.2988 ; 0 ; 0
4874845333 ; 7.4803 ; 3.2988 ; 0 ; 0
4874845493 ; 7.43525 ; 3.2988 ; 0 ; 0
4874845653 ; 7.47178 ; 3.2988 ; 0 ; 0
4874845813 ; 7.44134 ; 3.2988 ; 0 ; 0
4874845973 ; 7.48152 ; 3.2988 ; 0 ; 0
4874846133 ; 7.45108 ; 3.2988 ; 0 ; 0
4874846293 ; 7.45595 ; 3.2988 ; 0 ; 0
4874846453 ; 7.4523 ; 3.2988 ; 0 ; 0
4874846613 ; 7.46326 ; 3.2988 ; 0 ; 0
4874846773 ; 7.45717 ; 3.2988 ; 0 ; 0
4874846933 ; 7.44499 ; 3.2988 ; 0 ; 0
4874847093 ; 7.47178 ; 3.2988 ; 0 ; 0
4874847253 ; 7.4523 ; 3.2988 ; 0 ; 0
4874847413 ; 7.46326 ; 3.2988 ; 0 ; 0
4874847573 ; 7.47665 ; 3.2988 ; 0 ; 0
4874847733 ; 7.42795 ; 3.2988 ; 0 ; 0
4874847893 ; 7.47665 ; 3.2988 ; 0 ; 0
4874848053 ; 7.44134 ; 3.2988 ; 0 ; 0
4874848213 ; 7.46813 ; 3.2988 ; 0 ; 0
4874848373 ; 7.45473 ; 3.2988 ; 0 ; 0
4874848533 ; 7.46813 ; 3.2988 ; 0 ; 0
4874848693 ; 7.45595 ; 3.2988 ; 0 ; 0
4874848853 ; 7.47421 ; 3.2988 ; 0 ; 0
4874849013 ; 7.44743 ; 3.2988 ; 0 ; 0
4874849173 ; 7.46082 ; 3.2988 ; 0 ; 0
4874849333 ; 7.44499 ; 3.2988 ; 0 ; 0
4874849493 ; 7.46326 ; 3.2988 ; 0 ; 0
4874849653 ; 7.45839 ; 3.2988 ; 0 ; 0
4874849813 ; 7.46082 ; 3.2988 ; 0 ; 0
4874849973 ; 7.45839 ; 3.2988 ; 0 ; 0
4874850133 ; 7.44865 ; 3.2988 ; 0 ; 0
4874850293 ; 7.46204 ; 3.2988 ; 0 ; 0
4874850453 ; 7.46813 ; 3.2988 ; 0 ; 0
4874850613 ; 7.44986 ; 3.2988 ; 0 ; 0
4874850773 ; 7.45352 ; 3.2988 ; 0 ; 0
4874850933 ; 7.46326 ; 3.2988 ; 0 ; 0
4874851093 ; 7.46204 ; 3.2988 ; 0 ; 0
4874851253 ; 7.4596 ; 3.2988 ; 0 ; 0
4874851413 ; 7.46691 ; 3.2988 ; 0 ; 0
4874851573 ; 7.45108 ; 3.2988 ; 0 ; 0
4874851733 ; 7.46082 ; 3.2988 ; 0 ; 0
4874851893 ; 7.45595 ; 3.2988 ; 0 ; 0
4874852053 ; 7.4596 ; 3.2988 ; 0 ; 0
4874852213 ; 7.44865 ; 3.2988 ; 0 ; 0
4874852373 ; 7.46934 ; 3.2988 ; 0 ; 0
4874852533 ; 7.45352 ; 3.2988 ; 0 ; 0
4874852693 ; 7.46447 ; 3.2988 ; 0 ; 0
4874852853 ; 7.45839 ; 3.2988 ; 0 ; 0
4874853013 ; 7.45717 ; 3.2988 ; 0 ; 0
4874853173 ; 7.4523 ; 3.2988 ; 0 ; 0
4874853333 ; 7.46934 ; 3.2988 ; 0 ; 0
4874853493 ; 7.46691 ; 3.2988 ; 0 ; 0
4874853653 ; 7.44134 ; 3.2988 ; 0 ; 0
4874853813 ; 7.47056 ; 3.2988 ; 0 ; 0
4874853973 ; 7.473 ; 3.2988 ; 0 ; 0
4874854133 ; 7.46691 ; 3.2988 ; 0 ; 0
4874854293 ; 7.44986 ; 3.2988 ; 0 ; 0
4874854453 ; 7.4596 ; 3.2988 ; 0 ; 0
4874854613 ; 7.45473 ; 3.2988 ; 0 ; 0
4874854773 ; 7.45839 ; 3.2988 ; 0 ; 0
4874854933 ; 7.46082 ; 3.2988 ; 0 ; 0
4874855093 ; 7.44986 ; 3.2988 ; 0 ; 0
4874855253 ; 7.45839 ; 3.2988 ; 0 ; 0
4874855413 ; 7.46569 ; 3.2988 ; 0 ; 0
4874855573 ; 7.4596 ; 3.2988 ; 0 ; 0
4874855733 ; 7.45839 ; 3.2988 ; 0 ; 0
4874855893 ; 7.46447 ; 3.2988 ; 0 ; 0
4874856053 ; 7.46447 ; 3.2988 ; 0 ; 0
4874856213 ; 7.46934 ; 3.2988 ; 0 ; 0
4874856373 ; 7.43647 ; 3.2988 ; 0 ; 0
