#Time (us) ; Current (mA) ; Voltage (V) ; PC ; IRQ 
5024654453 ; 7.46204 ; 3.30132 ; 0 ; 0
5024654613 ; 7.45839 ; 3.30132 ; 0 ; 0
5024654773 ; 7.46082 ; 3.30132 ; 0 ; 0
5024654933 ; 7.48273 ; 3.30132 ; 0 ; 0
5024655093 ; 7.45352 ; 3.30132 ; 0 ; 0
5024655253 ; 7.45108 ; 3.30132 ; 0 ; 0
5024655413 ; 7.45717 ; 3.30132 ; 0 ; 0
5024655573 ; 7.48273 ; 3.30132 ; 0 ; 0
5024655733 ; 7.46326 ; 3.30132 ; 0 ; 0
5024655893 ; 7.45839 ; 3.30132 ; 0 ; 0
5024656053 ; 7.45839 ; 3.30132 ; 0 ; 0
5024656213 ; 7.46691 ; 3.30132 ; 0 ; 0
5024656373 ; 7.46934 ; 3.30132 ; 0 ; 0
5024656533 ; 7.47178 ; 3.30132 ; 0 ; 0
5024656693 ; 7.45717 ; 3.30132 ; 0 ; 0
5024656853 ; 7.47056 ; 3.30132 ; 0 ; 0
5024657013 ; 7.4596 ; 3.30132 ; 0 ; 0
5024657173 ; 7.47665 ; 3.30132 ; 0 ; 0
5024657333 ; 7.44256 ; 3.30132 ; 0 ; 0
5024657493 ; 7.47543 ; 3.30132 ; 0 ; 0
5024657653 ; 7.45595 ; 3.30132 ; 0 ; 0
5024657813 ; 7.47543 ; 3.30132 ; 0 ; 0
5024657973 ; 7.45839 ; 3.30132 ; 0 ; 0
5024658133 ; 7.47178 ; 3.30132 ; 0 ; 0
5024658293 ; 7.47178 ; 3.30132 ; 0 ; 0
5024658453 ; 7.47665 ; 3.30132 ; 0 ; 0
5024658613 ; 7.45108 ; 3.30132 ; 0 ; 0
5024658773 ; 7.46447 ; 3.30132 ; 0 ; 0
5024658933 ; 7.47178 ; 3.30132 ; 0 ; 0
5024659093 ; 7.47665 ; 3.30132 ; 0 ; 0
5024659253 ; 7.4523 ; 3.30132 ; 0 ; 0
5024659413 ; 7.46204 ; 3.30132 ; 0 ; 0
5024659573 ; 7.4596 ; 3.30132 ; 0 ; 0
5024659733 ; 7.45717 ; 3.30132 ; 0 ; 0
5024659893 ; 7.46447 ; 3.30132 ; 0 ; 0
5024660053 ; 7.46691 ; 3.30132 ; 0 ; 0
5024660213 ; 7.473 ; 3.30132 ; 0 ; 0
5024660373 ; 7.46569 ; 3.30132 ; 0 ; 0
5024660533 ; 7.47787 ; 3.30132 ; 0 ; 0
5024660693 ; 7.45717 ; 3.30132 ; 0 ; 0
5024660853 ; 7.44499 ; 3.30132 ; 0 ; 0
5024661013 ; 7.47665 ; 3.30132 ; 0 ; 0
5024661173 ; 7.45839 ; 3.30132 ; 0 ; 0
5024661333 ; 7.46691 ; 3.30132 ; 0 ; 0
5024661493 ; 7.45839 ; 3.30132 ; 0 ; 0
5024661653 ; 7.47178 ; 3.30132 ; 0 ; 0
5024661813 ; 7.45595 ; 3.30132 ; 0 ; 0
5024661973 ; 7.45595 ; 3.30132 ; 0 ; 0
5024662133 ; 7.46082 ; 3.30132 ; 0 ; 0
5024662293 ; 7.47543 ; 3.30132 ; 0 ; 0
5024662453 ; 7.44499 ; 3.30132 ; 0 ; 0
5024662613 ; 7.46569 ; 3.30132 ; 0 ; 0
5024662773 ; 7.46082 ; 3.30132 ; 0 ; 0
5024662933 ; 7.48395 ; 3.30132 ; 0 ; 0
5024663093 ; 7.43525 ; 3.30132 ; 0 ; 0
5024663253 ; 7.46691 ; 3.30132 ; 0 ; 0
5024663413 ; 7.46691 ; 3.30132 ; 0 ; 0
5024663573 ; 7.47665 ; 3.30132 ; 0 ; 0
5024663733 ; 7.45717 ; 3.30132 ; 0 ; 0
5024663893 ; 7.46082 ; 3.30132 ; 0 ; 0
5024664053 ; 7.46082 ; 3.30132 ; 0 ; 0
5024664213 ; 7.46934 ; 3.30132 ; 0 ; 0
5024664373 ; 7.44743 ; 3.30132 ; 0 ; 0
5024664533 ; 7.45595 ; 3.30132 ; 0 ; 0
5024664693 ; 7.47056 ; 3.30132 ; 0 ; 0
5024664853 ; 7.47421 ; 3.30132 ; 0 ; 0
5024665013 ; 7.46326 ; 3.30132 ; 0 ; 0
5024665173 ; 7.44256 ; 3.30132 ; 0 ; 0
5024665333 ; 7.47787 ; 3.30132 ; 0 ; 0
5024665493 ; 7.46204 ; 3.30132 ; 0 ; 0
5024665653 ; 7.45717 ; 3.30132 ; 0 ; 0
5024665813 ; 7.45108 ; 3.30132 ; 0 ; 0
5024665973 ; 7.4876 ; 3.30132 ; 0 ; 0
5024666133 ; 7.46934 ; 3.30132 ; 0 ; 0
5024666293 ; 7.46082 ; 3.30132 ; 0 ; 0
5024666453 ; 7.46569 ; 3.30132 ; 0 ; 0
5024666613 ; 7.46569 ; 3.30132 ; 0 ; 0
5024666773 ; 7.4523 ; 3.30132 ; 0 ; 0
5024666933 ; 7.47665 ; 3.30132 ; 0 ; 0
5024667093 ; 7.44986 ; 3.30132 ; 0 ; 0
5024667253 ; 7.46569 ; 3.30132 ; 0 ; 0
5024667413 ; 7.473 ; 3.30132 ; 0 ; 0
5024667573 ; 20.9149 ; 3.30132 ; 0 ; 0
5024667733 ; 28.6896 ; 3.30132 ; 0 ; 0
5024667893 ; 30.3015 ; 3.30132 ; 0 ; 0
5024668053 ; 28.9501 ; 3.30132 ; 0 ; 0
5024668213 ; 29.3215 ; 3.30132 ; 0 ; 0
5024668373 ; 29.8231 ; 3.30132 ; 0 ; 0
5024668533 ; 29.3312 ; 3.30132 ; 0 ; 0
5024668693 ; 28.7578 ; 3.30132 ; 0 ; 0
5024668853 ; 29.4517 ; 3.30132 ; 0 ; 0
5024669013 ; 29.2058 ; 3.30132 ; 0 ; 0
5024669173 ; 29.1279 ; 3.30132 ; 0 ; 0
5024669333 ; 30.0093 ; 3.30132 ; 0 ; 0
5024669493 ; 29.9643 ; 3.30132 ; 0 ; 0
5024669653 ; 28.742 ; 3.30132 ; 0 ; 0
5024669813 ; 29.0402 ; 3.30132 ; 0 ; 0
5024669973 ; 29.481 ; 3.30132 ; 0 ; 0
5024670133 ; 29.1279 ; 3.30132 ; 0 ; 0
5024670293 ; 29.6831 ; 3.30132 ; 0 ; 0
5024670453 ; 29.1608 ; 3.30132 ; 0 ; 0
5024670613 ; 29.4457 ; 3.30132 ; 0 ; 0
5024670773 ; 30.5194 ; 3.30132 ; 0 ; 0
5024670933 ; 32.5404 ; 3.30132 ; 0 ; 0
5024671093 ; 30.9127 ; 3.30132 ; 0 ; 0
5024671253 ; 28.8162 ; 3.30132 ; 0 ; 0
5024671413 ; 29.6441 ; 3.30132 ; 0 ; 0
5024671573 ; 29.9059 ; 3.30132 ; 0 ; 0
5024671733 ; 30.8762 ; 3.30132 ; 0 ; 0
5024671893 ; 29.3458 ; 3.30132 ; 0 ; 0
5024672053 ; 29.1985 ; 3.30132 ; 0 ; 0
5024672213 ; 34.1609 ; 3.30132 ; 0 ; 0
5024672373 ; 31.2718 ; 3.30132 ; 0 ; 0
5024672533 ; 31.3595 ; 3.30132 ; 0 ; 0
5024672693 ; 33.2003 ; 3.30132 ; 0 ; 0
5024672853 ; 31.0819 ; 3.30132 ; 0 ; 0
5024673013 ; 31.9 ; 3.30132 ; 0 ; 0
5024673173 ; 31.3607 ; 3.30132 ; 0 ; 0
5024673333 ; 30.7069 ; 3.30132 ; 0 ; 0
5024673493 ; 30.3673 ; 3.30132 ; 0 ; 0
5024673653 ; 28.8613 ; 3.30132 ; 0 ; 0
5024673813 ; 28.283 ; 3.30132 ; 0 ; 0
5024673973 ; 27.1678 ; 3.30132 ; 0 ; 0
5024674133 ; 8.64419 ; 3.30132 ; 0 ; 0
5024674293 ; 7.47421 ; 3.30132 ; 0 ; 0
5024674453 ; 7.48639 ; 3.30132 ; 0 ; 0
5024674613 ; 7.473 ; 3.30132 ; 0 ; 0
5024674773 ; 7.45717 ; 3.30132 ; 0 ; 0
5024674933 ; 7.473 ; 3.30132 ; 0 ; 0
5024675093 ; 7.46326 ; 3.30132 ; 0 ; 0
5024675253 ; 7.46691 ; 3.30132 ; 0 ; 0
5024675413 ; 7.4523 ; 3.30132 ; 0 ; 0
5024675573 ; 7.4596 ; 3.30132 ; 0 ; 0
5024675733 ; 7.47543 ; 3.30132 ; 0 ; 0
5024675893 ; 7.4523 ; 3.30132 ; 0 ; 0
5024676053 ; 7.46691 ; 3.30132 ; 0 ; 0
5024676213 ; 7.46691 ; 3.30132 ; 0 ; 0
5024676373 ; 7.46326 ; 3.30132 ; 0 ; 0
5024676533 ; 7.46447 ; 3.30132 ; 0 ; 0
5024676693 ; 7.45717 ; 3.30132 ; 0 ; 0
5024676853 ; 7.46326 ; 3.30132 ; 0 ; 0
5024677013 ; 7.45839 ; 3.30132 ; 0 ; 0
5024677173 ; 7.46569 ; 3.30132 ; 0 ; 0
5024677333 ; 7.45595 ; 3.30132 ; 0 ; 0
5024677493 ; 7.46326 ; 3.30132 ; 0 ; 0
5024718613 ; 7.47421 ; 3.29903 ; 0 ; 0
5024718773 ; 7.46813 ; 3.29903 ; 0 ; 0
5024718933 ; 7.45839 ; 3.29903 ; 0 ; 0
5024719093 ; 7.44012 ; 3.29903 ; 0 ; 0
5024719253 ; 7.47908 ; 3.29903 ; 0 ; 0
5024719413 ; 7.46569 ; 3.29903 ; 0 ; 0
5024719573 ; 7.46082 ; 3.29903 ; 0 ; 0
5024719733 ; 7.46813 ; 3.29903 ; 0 ; 0
5024719893 ; 7.47787 ; 3.29903 ; 0 ; 0
5024720053 ; 7.47543 ; 3.29903 ; 0 ; 0
5024720213 ; 7.45108 ; 3.29903 ; 0 ; 0
5024720373 ; 7.4596 ; 3.29903 ; 0 ; 0
5024720533 ; 7.46569 ; 3.29903 ; 0 ; 0
5024720693 ; 7.46569 ; 3.29903 ; 0 ; 0
5024720853 ; 7.44865 ; 3.29903 ; 0 ; 0
5024721013 ; 7.46447 ; 3.29903 ; 0 ; 0
5024721173 ; 7.46447 ; 3.29903 ; 0 ; 0
5024721333 ; 7.48152 ; 3.29903 ; 0 ; 0
5024721493 ; 7.43404 ; 3.29903 ; 0 ; 0
5024721653 ; 7.47543 ; 3.29903 ; 0 ; 0
5024721813 ; 7.47056 ; 3.29903 ; 0 ; 0
5024721973 ; 7.4596 ; 3.29903 ; 0 ; 0
5024722133 ; 7.46569 ; 3.29903 ; 0 ; 0
5024722293 ; 7.45839 ; 3.29903 ; 0 ; 0
5024722453 ; 7.45595 ; 3.29903 ; 0 ; 0
5024722613 ; 7.46691 ; 3.29903 ; 0 ; 0
5024722773 ; 7.48395 ; 3.29903 ; 0 ; 0
5024722933 ; 7.44865 ; 3.29903 ; 0 ; 0
5024723093 ; 7.46204 ; 3.29903 ; 0 ; 0
5024723253 ; 7.46813 ; 3.29903 ; 0 ; 0
5024723413 ; 7.46813 ; 3.29903 ; 0 ; 0
5024723573 ; 7.45839 ; 3.29903 ; 0 ; 0
5024723733 ; 7.46204 ; 3.29903 ; 0 ; 0
5024723893 ; 7.46326 ; 3.29903 ; 0 ; 0
5024724053 ; 7.4523 ; 3.29903 ; 0 ; 0
5024724213 ; 7.46326 ; 3.29903 ; 0 ; 0
5024724373 ; 7.46326 ; 3.29903 ; 0 ; 0
5024724533 ; 7.46813 ; 3.29903 ; 0 ; 0
5024724693 ; 7.46813 ; 3.29903 ; 0 ; 0
5024724853 ; 7.44743 ; 3.29903 ; 0 ; 0
5024725013 ; 7.46691 ; 3.29903 ; 0 ; 0
5024725173 ; 7.47543 ; 3.29903 ; 0 ; 0
5024725333 ; 7.45108 ; 3.29903 ; 0 ; 0
5024725493 ; 7.44743 ; 3.29903 ; 0 ; 0
5024725653 ; 7.44865 ; 3.29903 ; 0 ; 0
5024725813 ; 7.47908 ; 3.29903 ; 0 ; 0
5024725973 ; 7.46934 ; 3.29903 ; 0 ; 0
5024726133 ; 7.44865 ; 3.29903 ; 0 ; 0
5024726293 ; 7.47543 ; 3.29903 ; 0 ; 0
5024726453 ; 7.45839 ; 3.29903 ; 0 ; 0
5024726613 ; 7.45108 ; 3.29903 ; 0 ; 0
5024726773 ; 7.45595 ; 3.29903 ; 0 ; 0
5024726933 ; 7.46813 ; 3.29903 ; 0 ; 0
5024727093 ; 7.46326 ; 3.29903 ; 0 ; 0
5024727253 ; 7.46569 ; 3.29903 ; 0 ; 0
5024727413 ; 7.44986 ; 3.29903 ; 0 ; 0
5024727573 ; 7.46813 ; 3.29903 ; 0 ; 0
5024727733 ; 7.46204 ; 3.29903 ; 0 ; 0
5024727893 ; 7.45717 ; 3.29903 ; 0 ; 0
5024728053 ; 7.45839 ; 3.29903 ; 0 ; 0
5024728213 ; 7.45839 ; 3.29903 ; 0 ; 0
5024728373 ; 7.473 ; 3.29903 ; 0 ; 0
5024728533 ; 7.44986 ; 3.29903 ; 0 ; 0
5024728693 ; 7.45473 ; 3.29903 ; 0 ; 0
5024728853 ; 7.45717 ; 3.29903 ; 0 ; 0
5024729013 ; 7.45473 ; 3.29903 ; 0 ; 0
5024729173 ; 7.49004 ; 3.29903 ; 0 ; 0
5024729333 ; 7.45473 ; 3.29903 ; 0 ; 0
5024729493 ; 7.44378 ; 3.29903 ; 0 ; 0
5024729653 ; 7.47421 ; 3.29903 ; 0 ; 0
5024729813 ; 7.4803 ; 3.29903 ; 0 ; 0
5024729973 ; 7.4523 ; 3.29903 ; 0 ; 0
5024730133 ; 7.43647 ; 3.29903 ; 0 ; 0
5024730293 ; 7.46934 ; 3.29903 ; 0 ; 0
5024730453 ; 7.47056 ; 3.29903 ; 0 ; 0
5024730613 ; 7.45717 ; 3.29903 ; 0 ; 0
5024730773 ; 7.45352 ; 3.29903 ; 0 ; 0
5024730933 ; 7.48395 ; 3.29903 ; 0 ; 0
5024731093 ; 7.45717 ; 3.29903 ; 0 ; 0
5024731253 ; 7.45839 ; 3.29903 ; 0 ; 0
5024731413 ; 7.44865 ; 3.29903 ; 0 ; 0
5024731573 ; 7.46691 ; 3.29903 ; 0 ; 0
5024731733 ; 7.473 ; 3.29903 ; 0 ; 0
5024731893 ; 7.44621 ; 3.29903 ; 0 ; 0
5024732053 ; 7.47178 ; 3.29903 ; 0 ; 0
5024732213 ; 7.46204 ; 3.29903 ; 0 ; 0
5024732373 ; 7.45108 ; 3.29903 ; 0 ; 0
5024732533 ; 7.45839 ; 3.29903 ; 0 ; 0
5024732693 ; 7.46813 ; 3.29903 ; 0 ; 0
5024732853 ; 7.44499 ; 3.29903 ; 0 ; 0
5024733013 ; 7.47665 ; 3.29903 ; 0 ; 0
5024733173 ; 7.46691 ; 3.29903 ; 0 ; 0
5024733333 ; 7.45839 ; 3.29903 ; 0 ; 0
5024733493 ; 7.45839 ; 3.29903 ; 0 ; 0
5024733653 ; 7.46813 ; 3.29903 ; 0 ; 0
5024733813 ; 7.45717 ; 3.29903 ; 0 ; 0
5024733973 ; 7.44865 ; 3.29903 ; 0 ; 0
5024734133 ; 7.46447 ; 3.29903 ; 0 ; 0
5024734293 ; 7.48639 ; 3.29903 ; 0 ; 0
5024734453 ; 7.44378 ; 3.29903 ; 0 ; 0
5024734613 ; 7.45717 ; 3.29903 ; 0 ; 0
5024734773 ; 7.46813 ; 3.29903 ; 0 ; 0
5024734933 ; 7.46447 ; 3.29903 ; 0 ; 0
5024735093 ; 7.46326 ; 3.29903 ; 0 ; 0
5024735253 ; 7.44743 ; 3.29903 ; 0 ; 0
5024735413 ; 7.46813 ; 3.29903 ; 0 ; 0
5024735573 ; 7.46813 ; 3.29903 ; 0 ; 0
5024735733 ; 7.45595 ; 3.29903 ; 0 ; 0
5024735893 ; 7.45108 ; 3.29903 ; 0 ; 0
5024736053 ; 7.46934 ; 3.29903 ; 0 ; 0
5024736213 ; 7.45473 ; 3.29903 ; 0 ; 0
5024736373 ; 7.46204 ; 3.29903 ; 0 ; 0
5024736533 ; 7.4596 ; 3.29903 ; 0 ; 0
5024736693 ; 7.44865 ; 3.29903 ; 0 ; 0
5024736853 ; 7.46082 ; 3.29903 ; 0 ; 0
5024737013 ; 7.46934 ; 3.29903 ; 0 ; 0
5024737173 ; 7.45595 ; 3.29903 ; 0 ; 0
5024737333 ; 7.44865 ; 3.29903 ; 0 ; 0
5024737493 ; 7.473 ; 3.29903 ; 0 ; 0
5024737653 ; 7.46934 ; 3.29903 ; 0 ; 0
5024737813 ; 7.45839 ; 3.29903 ; 0 ; 0
5024737973 ; 7.44256 ; 3.29903 ; 0 ; 0
5024738133 ; 7.46934 ; 3.29903 ; 0 ; 0
5024738293 ; 7.45108 ; 3.29903 ; 0 ; 0
5024738453 ; 7.46326 ; 3.29903 ; 0 ; 0
5024738613 ; 7.45595 ; 3.29903 ; 0 ; 0
5024738773 ; 7.46813 ; 3.29903 ; 0 ; 0
5024738933 ; 7.473 ; 3.29903 ; 0 ; 0
5024739093 ; 7.43647 ; 3.29903 ; 0 ; 0
5024739253 ; 7.46204 ; 3.29903 ; 0 ; 0
5024739413 ; 7.47056 ; 3.29903 ; 0 ; 0
5024739573 ; 7.46813 ; 3.29903 ; 0 ; 0
5024739733 ; 7.44743 ; 3.29903 ; 0 ; 0
5024739893 ; 7.473 ; 3.29903 ; 0 ; 0
5024740053 ; 7.473 ; 3.29903 ; 0 ; 0
5024740213 ; 7.46082 ; 3.29903 ; 0 ; 0
5024740373 ; 7.4596 ; 3.29903 ; 0 ; 0
5024740533 ; 7.47665 ; 3.29903 ; 0 ; 0
5024740693 ; 7.46447 ; 3.29903 ; 0 ; 0
5024740853 ; 7.44743 ; 3.29903 ; 0 ; 0
5024741013 ; 7.4803 ; 3.29903 ; 0 ; 0
5024741173 ; 7.44865 ; 3.29903 ; 0 ; 0
5024741333 ; 7.46082 ; 3.29903 ; 0 ; 0
5024741493 ; 7.45717 ; 3.29903 ; 0 ; 0
5024741653 ; 7.47056 ; 3.29903 ; 0 ; 0
5024741813 ; 7.43525 ; 3.29903 ; 0 ; 0
5024741973 ; 7.4596 ; 3.29903 ; 0 ; 0
5024742133 ; 7.47056 ; 3.29903 ; 0 ; 0
5024742293 ; 7.45717 ; 3.29903 ; 0 ; 0
5024742453 ; 7.44743 ; 3.29903 ; 0 ; 0
5024742613 ; 7.47056 ; 3.29903 ; 0 ; 0
5024742773 ; 7.48395 ; 3.29903 ; 0 ; 0
5024742933 ; 7.46934 ; 3.29903 ; 0 ; 0
5024743093 ; 7.44256 ; 3.29903 ; 0 ; 0
5024743253 ; 7.4596 ; 3.29903 ; 0 ; 0
5024743413 ; 7.46691 ; 3.29903 ; 0 ; 0
5024743573 ; 7.44865 ; 3.29903 ; 0 ; 0
5024743733 ; 7.45108 ; 3.29903 ; 0 ; 0
5024743893 ; 7.46934 ; 3.29903 ; 0 ; 0
5024744053 ; 7.46569 ; 3.29903 ; 0 ; 0
5024744213 ; 7.46569 ; 3.29903 ; 0 ; 0
5024744373 ; 7.4523 ; 3.29903 ; 0 ; 0
5024744533 ; 7.46569 ; 3.29903 ; 0 ; 0
5024744693 ; 7.46813 ; 3.29903 ; 0 ; 0
5024744853 ; 7.46447 ; 3.29903 ; 0 ; 0
5024745013 ; 7.44621 ; 3.29903 ; 0 ; 0
5024745173 ; 7.45108 ; 3.29903 ; 0 ; 0
5024745333 ; 7.46934 ; 3.29903 ; 0 ; 0
5024745493 ; 7.46204 ; 3.29903 ; 0 ; 0
5024745653 ; 7.47178 ; 3.29903 ; 0 ; 0
5024745813 ; 7.46204 ; 3.29903 ; 0 ; 0
5024745973 ; 7.46934 ; 3.29903 ; 0 ; 0
5024746133 ; 7.45717 ; 3.29903 ; 0 ; 0
5024746293 ; 7.45473 ; 3.29903 ; 0 ; 0
5024746453 ; 7.46691 ; 3.29903 ; 0 ; 0
5024746613 ; 7.45717 ; 3.29903 ; 0 ; 0
5024746773 ; 7.46447 ; 3.29903 ; 0 ; 0
5024746933 ; 7.4596 ; 3.29903 ; 0 ; 0
5024747093 ; 7.44865 ; 3.29903 ; 0 ; 0
5024747253 ; 7.47178 ; 3.29903 ; 0 ; 0
5024747413 ; 7.46934 ; 3.29903 ; 0 ; 0
5024747573 ; 7.44865 ; 3.29903 ; 0 ; 0
5024747733 ; 7.46326 ; 3.29903 ; 0 ; 0
5024747893 ; 7.45108 ; 3.29903 ; 0 ; 0
5024748053 ; 7.46569 ; 3.29903 ; 0 ; 0
5024748213 ; 7.4523 ; 3.29903 ; 0 ; 0
5024748373 ; 7.44621 ; 3.29903 ; 0 ; 0
5024748533 ; 7.47178 ; 3.29903 ; 0 ; 0
5024748693 ; 7.46326 ; 3.29903 ; 0 ; 0
5024748853 ; 7.46204 ; 3.29903 ; 0 ; 0
5024749013 ; 7.45473 ; 3.29903 ; 0 ; 0
5024749173 ; 7.48273 ; 3.29903 ; 0 ; 0
5024749333 ; 7.4596 ; 3.29903 ; 0 ; 0
