#Time (us) ; Current (mA) ; Voltage (V) ; PC ; IRQ 
2068233653 ; 30.6156 ; 3.29849 ; 0 ; 0
2068233813 ; 30.5669 ; 3.29849 ; 0 ; 0
2068233973 ; 30.9784 ; 3.29849 ; 0 ; 0
2068234133 ; 31.256 ; 3.29849 ; 0 ; 0
2068234293 ; 31.788 ; 3.29849 ; 0 ; 0
2068234453 ; 30.6059 ; 3.29849 ; 0 ; 0
2068234613 ; 30.9809 ; 3.29849 ; 0 ; 0
2068234773 ; 23.8222 ; 3.29849 ; 0 ; 0
2068234933 ; 7.72014 ; 3.29849 ; 0 ; 0
2068235093 ; 7.45595 ; 3.29849 ; 0 ; 0
2068235253 ; 7.47665 ; 3.29849 ; 0 ; 0
2068235413 ; 7.4596 ; 3.29849 ; 0 ; 0
2068235573 ; 7.47056 ; 3.29849 ; 0 ; 0
2068235733 ; 7.46447 ; 3.29849 ; 0 ; 0
2068235893 ; 7.44621 ; 3.29849 ; 0 ; 0
2068236053 ; 7.46934 ; 3.29849 ; 0 ; 0
2068236213 ; 7.47178 ; 3.29849 ; 0 ; 0
2068236373 ; 7.46082 ; 3.29849 ; 0 ; 0
2068236533 ; 7.45839 ; 3.29849 ; 0 ; 0
2068236693 ; 7.4596 ; 3.29849 ; 0 ; 0
2068236853 ; 7.45473 ; 3.29849 ; 0 ; 0
2068237013 ; 7.47421 ; 3.29849 ; 0 ; 0
2068237173 ; 7.44743 ; 3.29849 ; 0 ; 0
2068237333 ; 7.47787 ; 3.29849 ; 0 ; 0
2068237493 ; 7.45595 ; 3.29849 ; 0 ; 0
2068237653 ; 7.46082 ; 3.29849 ; 0 ; 0
2068237813 ; 7.45108 ; 3.29849 ; 0 ; 0
2068237973 ; 7.4596 ; 3.29849 ; 0 ; 0
2068238133 ; 7.46326 ; 3.29849 ; 0 ; 0
2068238293 ; 7.4596 ; 3.29849 ; 0 ; 0
2068238453 ; 7.46569 ; 3.29849 ; 0 ; 0
2068238613 ; 7.473 ; 3.29849 ; 0 ; 0
2068238773 ; 7.44499 ; 3.29849 ; 0 ; 0
2068238933 ; 7.45839 ; 3.29849 ; 0 ; 0
2068239093 ; 7.47056 ; 3.29849 ; 0 ; 0
2068239253 ; 7.45717 ; 3.29849 ; 0 ; 0
2068239413 ; 7.45717 ; 3.29849 ; 0 ; 0
2068239573 ; 7.46813 ; 3.29849 ; 0 ; 0
2068239733 ; 7.47056 ; 3.29849 ; 0 ; 0
2068239893 ; 7.4523 ; 3.29849 ; 0 ; 0
2068240053 ; 7.46082 ; 3.29849 ; 0 ; 0
2068240213 ; 7.46447 ; 3.29849 ; 0 ; 0
2068240373 ; 7.45595 ; 3.29849 ; 0 ; 0
2068240533 ; 7.47178 ; 3.29849 ; 0 ; 0
2068240693 ; 7.45839 ; 3.29849 ; 0 ; 0
2068240853 ; 7.45595 ; 3.29849 ; 0 ; 0
2068241013 ; 7.47178 ; 3.29849 ; 0 ; 0
2068241173 ; 18.7308 ; 3.29849 ; 0 ; 0
2068241333 ; 28.8808 ; 3.29849 ; 0 ; 0
2068241493 ; 28.9161 ; 3.29849 ; 0 ; 0
2068241653 ; 29.0731 ; 3.29849 ; 0 ; 0
2068241813 ; 28.8454 ; 3.29849 ; 0 ; 0
2068241973 ; 29.2862 ; 3.29849 ; 0 ; 0
2068242133 ; 28.7127 ; 3.29849 ; 0 ; 0
2068242293 ; 29.0281 ; 3.29849 ; 0 ; 0
2068242453 ; 23.5239 ; 3.29849 ; 0 ; 0
2068242613 ; 7.70796 ; 3.29849 ; 0 ; 0
2068242773 ; 7.4523 ; 3.29849 ; 0 ; 0
2068242933 ; 7.46934 ; 3.29849 ; 0 ; 0
2068243093 ; 7.4803 ; 3.29849 ; 0 ; 0
2068243253 ; 7.46813 ; 3.29849 ; 0 ; 0
2068243413 ; 7.4596 ; 3.29849 ; 0 ; 0
2068243573 ; 7.45352 ; 3.29849 ; 0 ; 0
2068243733 ; 7.47421 ; 3.29849 ; 0 ; 0
2068243893 ; 7.45595 ; 3.29849 ; 0 ; 0
2068244053 ; 7.46204 ; 3.29849 ; 0 ; 0
2068244213 ; 7.46326 ; 3.29849 ; 0 ; 0
2068244373 ; 7.4596 ; 3.29849 ; 0 ; 0
2068244533 ; 7.46082 ; 3.29849 ; 0 ; 0
2068244693 ; 7.45717 ; 3.29849 ; 0 ; 0
2068244853 ; 7.46569 ; 3.29849 ; 0 ; 0
2068245013 ; 7.45595 ; 3.29849 ; 0 ; 0
2068245173 ; 7.46691 ; 3.29849 ; 0 ; 0
2068245333 ; 7.45473 ; 3.29849 ; 0 ; 0
2068245493 ; 7.46691 ; 3.29849 ; 0 ; 0
2068245653 ; 7.46082 ; 3.29849 ; 0 ; 0
2068245813 ; 7.45839 ; 3.29849 ; 0 ; 0
2068245973 ; 7.46204 ; 3.29849 ; 0 ; 0
2068246133 ; 7.47421 ; 3.29849 ; 0 ; 0
2068246293 ; 7.46326 ; 3.29849 ; 0 ; 0
